SalesID,OrderDate,CustomerID,ProductID,Quantity,Cost,SalesAmount,Profit
ORD101112,2023-09-03,CUST1032,PROD141,3,62.27,256.51,69.7
ORD101113,2022-08-21,CUST1124,PROD129,9,356.62,3684.9,475.32
ORD101114,2022-09-19,CUST1010,PROD136,2,17.04,42.76,8.68
ORD101115,2024-07-14,CUST1136,PROD103,5,203.85,1211.49,192.24
ORD101116,2022-10-06,CUST1021,PROD144,1,337.62,404.55,66.93
ORD101117,2022-12-24,CUST1119,PROD107,4,189.65,1127.21,368.61
ORD101118,2023-06-20,CUST1057,PROD113,8,29.1,259.31,26.51
ORD101119,2022-09-09,CUST1045,PROD118,6,371.35,2941.74,713.64
ORD101120,2024-07-21,CUST1067,PROD124,8,339.74,3681.59,963.67
ORD101121,2022-07-07,CUST1197,PROD133,4,461.45,2276.87,431.07
ORD101122,2024-11-24,CUST1027,PROD134,8,49.3,472.18,77.78
ORD101123,2024-08-24,CUST1140,PROD144,7,337.62,3352.54,989.2
ORD101124,2023-01-26,CUST1064,PROD121,1,356.71,416.78,60.07
ORD101125,2022-12-11,CUST1003,PROD135,9,205.94,2521.11,667.65
ORD101126,2024-11-07,CUST1189,PROD128,4,19.97,119.81,39.93
ORD101127,2024-10-21,CUST1171,PROD149,4,296.43,1701.65,515.93
ORD101128,2023-09-18,CUST1096,PROD138,5,313.0,1986.75,421.75
ORD101129,2024-05-26,CUST1040,PROD144,2,337.62,926.89,251.65
ORD101130,2024-10-25,CUST1020,PROD127,5,144.94,967.76,243.06
ORD101131,2024-08-14,CUST1014,PROD130,8,8.9,96.89,25.69
ORD101132,2023-06-07,CUST1024,PROD127,1,144.94,177.49,32.55
ORD101133,2024-03-08,CUST1067,PROD101,6,139.47,1089.54,252.72
ORD101134,2024-05-15,CUST1032,PROD108,5,264.86,1497.23,172.93
ORD101135,2022-10-03,CUST1073,PROD125,2,440.22,1050.18,169.74
ORD101136,2022-02-11,CUST1070,PROD129,8,356.62,3594.43,741.47
ORD101137,2022-02-21,CUST1067,PROD115,4,225.84,1050.33,146.97
ORD101138,2022-05-25,CUST1058,PROD103,5,203.85,1186.2,166.95
ORD101139,2024-01-25,CUST1156,PROD123,6,174.14,1223.83,178.99
ORD101140,2023-11-08,CUST1003,PROD131,1,189.48,250.23,60.75
ORD101141,2022-10-31,CUST1166,PROD136,1,17.04,21.83,4.79
ORD101142,2024-07-22,CUST1108,PROD121,9,356.71,4330.25,1119.86
ORD101143,2022-09-12,CUST1092,PROD121,9,356.71,4791.17,1580.78
ORD101144,2023-04-05,CUST1197,PROD102,5,230.44,1547.17,394.97
ORD101145,2024-03-23,CUST1001,PROD131,5,189.48,1127.51,180.11
ORD101146,2022-12-27,CUST1145,PROD108,4,264.86,1277.86,218.42
ORD101147,2023-05-10,CUST1190,PROD105,3,255.4,903.33,137.13
ORD101148,2024-07-08,CUST1175,PROD112,3,431.85,1827.67,532.12
ORD101149,2024-08-01,CUST1008,PROD136,6,17.04,132.78,30.54
ORD101150,2024-10-05,CUST1073,PROD110,3,170.09,584.48,74.21
ORD101151,2022-10-02,CUST1180,PROD138,6,313.0,2722.14,844.14
ORD101152,2022-04-05,CUST1141,PROD140,1,108.83,136.94,28.11
ORD101153,2023-03-03,CUST1112,PROD111,4,462.46,2485.9,636.06
ORD101154,2022-02-17,CUST1041,PROD142,8,290.68,3464.55,1139.11
ORD101155,2024-09-20,CUST1024,PROD129,8,356.62,3804.25,951.29
ORD101156,2024-12-15,CUST1063,PROD137,2,174.59,455.06,105.88
ORD101157,2022-04-19,CUST1196,PROD140,5,108.83,796.16,252.01
ORD101158,2024-11-21,CUST1071,PROD144,8,337.62,3938.51,1237.55
ORD101159,2023-08-19,CUST1069,PROD109,7,376.54,3379.95,744.17
ORD101160,2024-12-26,CUST1103,PROD141,8,62.27,683.99,185.83
ORD101161,2022-05-28,CUST1148,PROD124,3,339.74,1397.48,378.26
ORD101162,2024-02-27,CUST1067,PROD143,4,349.16,1701.92,305.28
ORD101163,2024-03-18,CUST1193,PROD139,8,143.14,1334.42,189.3
ORD101164,2023-07-28,CUST1090,PROD133,4,461.45,2450.33,604.53
ORD101165,2023-09-02,CUST1065,PROD109,7,376.54,2937.39,301.61
ORD101166,2022-09-02,CUST1168,PROD106,3,158.64,680.16,204.24
ORD101167,2023-03-15,CUST1112,PROD124,5,339.74,2385.4,686.7
ORD101168,2023-05-03,CUST1102,PROD123,6,174.14,1445.57,400.73
ORD101169,2022-07-10,CUST1174,PROD140,6,108.83,960.7,307.72
ORD101170,2022-07-24,CUST1149,PROD105,1,255.4,378.81,123.41
ORD101171,2024-07-01,CUST1076,PROD114,3,130.55,504.01,112.36
ORD101172,2022-03-22,CUST1070,PROD123,1,174.14,238.56,64.42
ORD101173,2023-05-26,CUST1160,PROD116,2,56.79,169.21,55.63
ORD101174,2024-03-24,CUST1170,PROD140,2,108.83,313.73,96.07
ORD101175,2024-09-07,CUST1084,PROD126,5,274.12,1866.28,495.68
ORD101176,2023-05-22,CUST1086,PROD114,2,130.55,333.11,72.01
ORD101177,2023-08-12,CUST1020,PROD111,2,462.46,1292.13,367.21
ORD101178,2023-11-25,CUST1109,PROD115,3,225.84,761.12,83.6
ORD101179,2023-08-26,CUST1161,PROD140,9,108.83,1086.5,107.03
ORD101180,2023-09-25,CUST1160,PROD115,1,225.84,316.5,90.66
ORD101181,2022-08-27,CUST1009,PROD119,6,341.85,2362.48,311.38
ORD101182,2022-10-09,CUST1187,PROD118,2,371.35,1058.16,315.46
ORD101183,2023-06-10,CUST1100,PROD115,3,225.84,852.18,174.66
ORD101184,2024-01-02,CUST1131,PROD105,7,255.4,2647.03,859.23
ORD101185,2023-07-29,CUST1063,PROD107,6,189.65,1280.81,142.91
ORD101186,2024-12-17,CUST1062,PROD107,3,189.65,740.29,171.34
ORD101187,2022-10-21,CUST1136,PROD122,9,106.44,1157.14,199.18
ORD101188,2024-07-30,CUST1028,PROD148,8,302.19,2757.02,339.5
ORD101189,2022-04-18,CUST1013,PROD119,7,341.85,3150.22,757.27
ORD101190,2023-05-20,CUST1071,PROD114,5,130.55,719.67,66.92
ORD101191,2024-04-17,CUST1126,PROD102,5,230.44,1364.31,212.11
ORD101192,2024-10-14,CUST1115,PROD143,7,349.16,3130.24,686.12
ORD101193,2024-11-15,CUST1140,PROD115,6,225.84,1678.17,323.13
ORD101194,2022-09-26,CUST1130,PROD120,2,313.08,904.97,278.81
ORD101195,2024-04-18,CUST1109,PROD110,6,170.09,1239.3,218.76
ORD101196,2024-08-01,CUST1077,PROD121,6,356.71,2630.07,489.81
ORD101197,2024-02-05,CUST1023,PROD142,1,290.68,425.64,134.96
ORD101198,2022-03-15,CUST1126,PROD141,7,62.27,509.37,73.48
ORD101199,2024-06-25,CUST1187,PROD149,5,296.43,2000.65,518.5
ORD101200,2023-08-08,CUST1118,PROD149,3,296.43,1119.04,229.75
ORD101201,2023-04-20,CUST1126,PROD148,8,302.19,2722.26,304.74
ORD101202,2024-02-06,CUST1079,PROD129,5,356.62,2529.8,746.7
ORD101203,2022-10-22,CUST1011,PROD143,8,349.16,4187.81,1394.53
ORD101204,2023-06-03,CUST1009,PROD104,2,127.96,324.76,68.84
ORD101205,2024-10-05,CUST1062,PROD136,1,17.04,22.82,5.78
ORD101206,2024-08-24,CUST1065,PROD110,7,170.09,1708.37,517.74
ORD101207,2023-09-24,CUST1139,PROD100,2,278.28,787.14,230.58
ORD101208,2023-05-29,CUST1095,PROD118,3,371.35,1450.52,336.47
ORD101209,2023-01-03,CUST1048,PROD144,1,337.62,409.76,72.14
ORD101210,2024-03-25,CUST1058,PROD103,8,203.85,1958.17,327.37
ORD101211,2022-12-07,CUST1075,PROD148,7,302.19,3062.37,947.04
ORD101212,2022-08-30,CUST1129,PROD124,4,339.74,1536.58,177.62
ORD101213,2024-05-28,CUST1121,PROD128,4,19.97,106.73,26.85
ORD101214,2024-12-21,CUST1153,PROD134,2,49.3,127.75,29.15
ORD101215,2023-10-30,CUST1030,PROD143,2,349.16,905.5,207.18
ORD101216,2024-01-11,CUST1161,PROD108,5,264.86,1883.09,558.79
ORD101217,2024-07-08,CUST1087,PROD137,3,174.59,608.0,84.23
ORD101218,2022-11-15,CUST1020,PROD142,2,290.68,869.37,288.01
ORD101219,2022-02-18,CUST1049,PROD131,3,189.48,696.81,128.37
ORD101220,2023-10-16,CUST1136,PROD141,4,62.27,356.29,107.21
ORD101221,2023-05-20,CUST1064,PROD112,2,431.85,1007.65,143.95
ORD101222,2023-01-03,CUST1162,PROD143,2,349.16,980.27,281.95
ORD101223,2024-10-14,CUST1158,PROD138,4,313.0,1715.56,463.56
ORD101224,2024-02-17,CUST1102,PROD148,3,302.19,1285.54,378.97
ORD101225,2024-09-24,CUST1165,PROD126,8,274.12,3288.69,1095.73
ORD101226,2024-11-27,CUST1022,PROD104,9,127.96,1581.6,429.96
ORD101227,2022-01-07,CUST1061,PROD138,9,313.0,3679.88,862.88
ORD101228,2023-08-21,CUST1042,PROD115,9,225.84,2803.85,771.29
ORD101229,2024-10-24,CUST1048,PROD127,3,144.94,610.21,175.39
ORD101230,2022-03-17,CUST1105,PROD110,6,170.09,1310.55,290.01
ORD101231,2023-02-18,CUST1020,PROD142,6,290.68,2078.15,334.07
ORD101232,2022-03-20,CUST1171,PROD107,5,189.65,1125.79,177.54
ORD101233,2023-12-25,CUST1135,PROD124,5,339.74,1883.43,184.73
ORD101234,2022-12-30,CUST1193,PROD133,8,461.45,5180.78,1489.18
ORD101235,2024-02-07,CUST1120,PROD132,7,267.62,2322.61,449.27
ORD101236,2022-03-22,CUST1173,PROD124,6,339.74,2860.82,822.38
ORD101237,2024-07-02,CUST1030,PROD120,5,313.08,1803.48,238.08
ORD101238,2023-01-30,CUST1140,PROD130,4,8.9,48.73,13.13
ORD101239,2024-08-27,CUST1197,PROD104,9,127.96,1286.62,134.98
ORD101240,2022-04-10,CUST1056,PROD112,4,431.85,2310.4,583.0
ORD101241,2024-07-10,CUST1149,PROD130,8,8.9,79.05,7.85
ORD101242,2023-07-18,CUST1197,PROD146,9,6.34,78.68,21.62
ORD101243,2022-12-02,CUST1016,PROD120,3,313.08,1330.7,391.46
ORD101244,2022-10-11,CUST1043,PROD133,2,461.45,1167.43,244.53
ORD101245,2022-05-13,CUST1126,PROD105,4,255.4,1269.28,247.68
ORD101246,2022-04-14,CUST1023,PROD119,4,341.85,1631.1,263.7
ORD101247,2022-08-30,CUST1168,PROD107,4,189.65,1093.56,334.96
ORD101248,2023-03-14,CUST1165,PROD146,6,6.34,48.96,10.92
ORD101249,2024-10-01,CUST1111,PROD124,4,339.74,1905.91,546.95
ORD101250,2023-09-12,CUST1176,PROD109,5,376.54,2537.77,655.07
ORD101251,2024-12-03,CUST1039,PROD149,5,296.43,1716.8,234.65
ORD101252,2024-10-27,CUST1104,PROD117,6,177.5,1243.98,178.98
ORD101253,2024-06-28,CUST1038,PROD134,2,49.3,118.8,20.2
ORD101254,2022-05-26,CUST1171,PROD114,8,130.55,1507.35,462.95
ORD101255,2023-09-30,CUST1176,PROD102,2,230.44,566.69,105.81
ORD101256,2023-04-24,CUST1128,PROD139,2,143.14,416.7,130.42
ORD101257,2024-01-23,CUST1137,PROD109,7,376.54,3563.33,927.55
ORD101258,2022-01-28,CUST1143,PROD127,6,144.94,1202.99,333.35
ORD101259,2023-01-28,CUST1180,PROD111,5,462.46,2802.95,490.65
ORD101260,2022-08-04,CUST1053,PROD143,8,349.16,3126.45,333.17
ORD101261,2024-04-11,CUST1132,PROD147,6,325.36,2501.8,549.64
ORD101262,2023-06-10,CUST1156,PROD147,6,325.36,2647.61,695.45
ORD101263,2024-05-10,CUST1035,PROD122,9,106.44,1182.21,224.25
ORD101264,2024-07-31,CUST1020,PROD132,7,267.62,2774.58,901.24
ORD101265,2022-09-18,CUST1006,PROD140,2,108.83,295.04,77.38
ORD101266,2024-06-03,CUST1041,PROD141,2,62.27,186.49,61.95
ORD101267,2023-10-13,CUST1159,PROD104,9,127.96,1635.92,484.28
ORD101268,2022-03-05,CUST1080,PROD129,8,356.62,3720.58,867.62
ORD101269,2022-10-02,CUST1196,PROD137,5,174.59,1017.62,144.67
ORD101270,2022-07-20,CUST1141,PROD142,4,290.68,1581.27,418.55
ORD101271,2022-04-30,CUST1161,PROD134,4,49.3,228.85,31.65
ORD101272,2022-11-11,CUST1145,PROD147,4,325.36,1642.78,341.34
ORD101273,2024-01-21,CUST1111,PROD138,7,313.0,2842.68,651.68
ORD101274,2023-11-01,CUST1065,PROD121,7,356.71,3240.74,743.77
ORD101275,2023-08-14,CUST1089,PROD122,8,106.44,1021.08,169.56
ORD101276,2022-12-27,CUST1047,PROD117,2,177.5,393.77,38.77
ORD101277,2022-03-19,CUST1086,PROD103,7,203.85,1885.45,458.5
ORD101278,2023-12-02,CUST1042,PROD118,7,371.35,3329.11,729.66
ORD101279,2023-08-12,CUST1150,PROD105,2,255.4,574.92,64.12
ORD101280,2022-03-17,CUST1067,PROD141,8,62.27,651.12,152.96
ORD101281,2023-10-18,CUST1147,PROD134,6,49.3,338.99,43.19
ORD101282,2023-03-15,CUST1046,PROD109,9,376.54,5072.21,1683.35
ORD101283,2023-11-04,CUST1029,PROD128,8,19.97,223.03,63.27
ORD101284,2023-05-08,CUST1068,PROD132,5,267.62,1666.65,328.55
ORD101285,2024-10-07,CUST1109,PROD129,6,356.62,3072.41,932.69
ORD101286,2023-01-07,CUST1158,PROD132,1,267.62,305.32,37.7
ORD101287,2022-01-12,CUST1172,PROD131,6,189.48,1649.74,512.86
ORD101288,2022-09-29,CUST1161,PROD110,7,170.09,1623.48,432.85
ORD101289,2024-02-29,CUST1004,PROD109,9,376.54,3838.37,449.51
ORD101290,2022-05-31,CUST1165,PROD121,5,356.71,2273.99,490.44
ORD101291,2024-09-15,CUST1052,PROD135,6,205.94,1654.16,418.52
ORD101292,2024-02-02,CUST1064,PROD128,1,19.97,26.95,6.98
ORD101293,2022-04-19,CUST1017,PROD109,3,376.54,1575.6,445.98
ORD101294,2023-04-02,CUST1145,PROD148,2,302.19,824.16,219.78
ORD101295,2024-05-09,CUST1167,PROD142,2,290.68,789.18,207.82
ORD101296,2023-04-22,CUST1104,PROD128,9,19.97,256.69,76.96
ORD101297,2024-01-14,CUST1018,PROD105,8,255.4,2264.32,221.12
ORD101298,2023-09-12,CUST1133,PROD104,9,127.96,1708.9,557.26
ORD101299,2022-04-14,CUST1098,PROD117,7,177.5,1580.59,338.09
ORD101300,2022-04-10,CUST1131,PROD148,9,302.19,3301.07,581.36
ORD101301,2023-02-19,CUST1058,PROD148,6,302.19,2349.55,536.41
ORD101302,2023-01-29,CUST1000,PROD100,2,278.28,821.55,264.99
ORD101303,2024-06-05,CUST1119,PROD104,5,127.96,938.95,299.15
ORD101304,2024-03-31,CUST1035,PROD148,2,302.19,862.5,258.12
ORD101305,2024-04-29,CUST1025,PROD108,4,264.86,1260.0,200.56
ORD101306,2024-12-24,CUST1084,PROD139,3,143.14,521.48,92.06
ORD101307,2022-05-16,CUST1093,PROD149,8,296.43,3394.97,1023.53
ORD101308,2024-04-30,CUST1193,PROD124,1,339.74,462.35,122.61
ORD101309,2022-11-10,CUST1142,PROD128,9,19.97,215.38,35.65
ORD101310,2024-08-30,CUST1044,PROD144,2,337.62,977.51,302.27
ORD101311,2022-09-27,CUST1004,PROD127,4,144.94,847.41,267.65
ORD101312,2024-08-26,CUST1198,PROD143,5,349.16,2363.75,617.95
ORD101313,2022-08-21,CUST1145,PROD138,2,313.0,935.15,309.15
ORD101314,2024-05-05,CUST1189,PROD104,3,127.96,506.96,123.08
ORD101315,2024-04-18,CUST1056,PROD126,1,274.12,395.63,121.51
ORD101316,2022-07-26,CUST1129,PROD124,3,339.74,1244.76,225.54
ORD101317,2022-02-13,CUST1016,PROD111,6,462.46,4108.94,1334.18
ORD101318,2023-08-01,CUST1194,PROD144,1,337.62,420.29,82.67
ORD101319,2024-09-01,CUST1078,PROD125,5,440.22,2508.86,307.76
ORD101320,2022-12-24,CUST1106,PROD123,7,174.14,1416.52,197.54
ORD101321,2022-09-20,CUST1177,PROD127,8,144.94,1569.27,409.75
ORD101322,2022-05-02,CUST1024,PROD148,6,302.19,2543.61,730.47
ORD101323,2024-02-17,CUST1069,PROD120,5,313.08,1756.21,190.81
ORD101324,2023-05-31,CUST1121,PROD119,8,341.85,3521.89,787.09
ORD101325,2022-05-04,CUST1149,PROD111,9,462.46,5883.95,1721.81
ORD101326,2023-05-23,CUST1008,PROD126,2,274.12,718.63,170.39
ORD101327,2024-11-24,CUST1033,PROD141,3,62.27,236.79,49.98
ORD101328,2023-05-29,CUST1069,PROD141,1,62.27,72.9,10.63
ORD101329,2022-07-26,CUST1096,PROD106,9,158.64,1635.44,207.68
ORD101330,2024-05-12,CUST1000,PROD133,4,461.45,2276.27,430.47
ORD101331,2022-05-22,CUST1043,PROD113,8,29.1,282.61,49.81
ORD101332,2022-02-16,CUST1115,PROD102,7,230.44,2011.66,398.58
ORD101333,2024-09-22,CUST1006,PROD145,9,474.69,4829.62,557.41
ORD101334,2024-05-05,CUST1142,PROD108,2,264.86,630.58,100.86
ORD101335,2024-03-16,CUST1165,PROD129,6,356.62,2794.75,655.03
ORD101336,2024-01-17,CUST1092,PROD121,3,356.71,1601.6,531.47
ORD101337,2022-03-24,CUST1053,PROD148,4,302.19,1530.66,321.9
ORD101338,2023-06-03,CUST1029,PROD131,9,189.48,2157.63,452.31
ORD101339,2023-05-29,CUST1093,PROD108,4,264.86,1285.79,226.35
ORD101340,2023-04-20,CUST1120,PROD147,3,325.36,1291.44,315.36
ORD101341,2022-06-26,CUST1122,PROD138,5,313.0,2259.78,694.78
ORD101342,2024-04-27,CUST1131,PROD120,6,313.08,2569.3,690.82
ORD101343,2022-09-12,CUST1074,PROD124,8,339.74,4075.45,1357.53
ORD101344,2024-04-13,CUST1041,PROD128,6,19.97,177.11,57.29
ORD101345,2024-07-20,CUST1167,PROD146,8,6.34,72.9,22.18
ORD101346,2022-09-23,CUST1096,PROD147,5,325.36,1816.65,189.85
ORD101347,2024-01-16,CUST1160,PROD142,2,290.68,815.01,233.65
ORD101348,2022-01-14,CUST1156,PROD114,9,130.55,1581.9,406.95
ORD101349,2023-03-14,CUST1014,PROD121,3,356.71,1496.39,426.26
ORD101350,2024-09-11,CUST1098,PROD125,5,440.22,3281.8,1080.7
ORD101351,2024-02-18,CUST1062,PROD120,9,313.08,3347.99,530.27
ORD101352,2022-05-02,CUST1061,PROD132,6,267.62,1998.4,392.68
ORD101353,2022-06-18,CUST1101,PROD120,3,313.08,1240.77,301.53
ORD101354,2024-02-23,CUST1067,PROD140,2,108.83,268.69,51.03
ORD101355,2024-11-04,CUST1141,PROD133,2,461.45,1334.37,411.47
ORD101356,2023-04-15,CUST1146,PROD112,3,431.85,1706.26,410.71
ORD101357,2022-01-01,CUST1081,PROD133,6,461.45,3051.39,282.69
ORD101358,2023-08-24,CUST1061,PROD107,2,189.65,555.45,176.15
ORD101359,2024-10-24,CUST1034,PROD109,5,376.54,2464.22,581.52
ORD101360,2024-05-13,CUST1098,PROD124,1,339.74,466.94,127.2
ORD101361,2023-09-19,CUST1083,PROD114,5,130.55,850.85,198.1
ORD101362,2023-08-03,CUST1196,PROD123,9,174.14,2108.97,541.71
ORD101363,2023-03-02,CUST1075,PROD137,1,174.59,260.56,85.97
ORD101364,2024-02-21,CUST1149,PROD105,5,255.4,1630.37,353.37
ORD101365,2023-02-06,CUST1131,PROD146,1,6.34,8.74,2.4
ORD101366,2022-12-29,CUST1113,PROD141,1,62.27,89.9,27.63
ORD101367,2023-11-12,CUST1034,PROD146,3,6.34,21.72,2.7
ORD101368,2024-08-28,CUST1090,PROD104,2,127.96,341.02,85.1
ORD101369,2024-03-17,CUST1163,PROD112,4,431.85,2217.0,489.6
ORD101370,2022-11-20,CUST1106,PROD124,9,339.74,4576.92,1519.26
ORD101371,2023-10-18,CUST1177,PROD117,2,177.5,523.55,168.55
ORD101372,2024-01-25,CUST1011,PROD114,6,130.55,919.97,136.67
ORD101373,2024-01-17,CUST1104,PROD114,6,130.55,892.21,108.91
ORD101374,2022-02-14,CUST1066,PROD117,6,177.5,1364.75,299.75
ORD101375,2022-12-07,CUST1022,PROD130,6,8.9,59.15,5.75
ORD101376,2023-07-19,CUST1196,PROD109,5,376.54,2445.22,562.52
ORD101377,2022-06-22,CUST1041,PROD137,6,174.59,1461.71,414.17
ORD101378,2022-03-23,CUST1042,PROD101,6,139.47,1216.16,379.34
ORD101379,2023-10-08,CUST1143,PROD100,7,278.28,2893.3,945.34
ORD101380,2023-12-13,CUST1187,PROD147,4,325.36,1908.89,607.45
ORD101381,2022-09-13,CUST1060,PROD126,9,274.12,3615.7,1148.62
ORD101382,2022-04-17,CUST1081,PROD111,9,462.46,5135.87,973.73
ORD101383,2024-01-25,CUST1103,PROD139,5,143.14,897.94,182.24
ORD101384,2024-07-26,CUST1095,PROD141,2,62.27,177.55,53.01
ORD101385,2023-02-18,CUST1099,PROD120,9,313.08,3626.01,808.29
ORD101386,2023-10-12,CUST1124,PROD125,5,440.22,2553.77,352.67
ORD101387,2022-02-24,CUST1113,PROD145,7,474.69,4258.9,936.07
ORD101388,2024-06-23,CUST1003,PROD133,3,461.45,1727.62,343.27
ORD101389,2024-11-15,CUST1173,PROD121,9,356.71,3641.0,430.61
ORD101390,2022-06-11,CUST1153,PROD115,8,225.84,2240.63,433.91
ORD101391,2023-06-14,CUST1051,PROD133,1,461.45,684.65,223.2
ORD101392,2023-05-13,CUST1156,PROD148,2,302.19,888.79,284.41
ORD101393,2023-03-08,CUST1082,PROD100,1,278.28,413.98,135.7
ORD101394,2024-12-22,CUST1108,PROD111,2,462.46,1228.92,304.0
ORD101395,2024-04-19,CUST1151,PROD128,8,19.97,182.5,22.74
ORD101396,2024-09-03,CUST1110,PROD133,3,461.45,1648.48,264.13
ORD101397,2023-05-23,CUST1010,PROD110,5,170.09,998.89,148.44
ORD101398,2022-06-15,CUST1141,PROD113,1,29.1,34.21,5.11
ORD101399,2023-10-15,CUST1077,PROD121,5,356.71,2595.67,812.12
ORD101400,2023-02-11,CUST1013,PROD110,2,170.09,401.96,61.78
ORD101401,2023-07-12,CUST1065,PROD139,1,143.14,179.15,36.01
ORD101402,2023-12-04,CUST1003,PROD139,3,143.14,488.35,58.93
ORD101403,2023-06-01,CUST1140,PROD132,1,267.62,298.29,30.67
ORD101404,2024-04-17,CUST1008,PROD136,9,17.04,226.84,73.48
ORD101405,2023-09-30,CUST1010,PROD104,9,127.96,1618.02,466.38
ORD101406,2023-11-13,CUST1125,PROD135,8,205.94,2098.87,451.35
ORD101407,2023-02-01,CUST1006,PROD108,6,264.86,1855.39,266.23
ORD101408,2022-05-31,CUST1052,PROD123,1,174.14,259.85,85.71
ORD101409,2023-11-21,CUST1159,PROD123,4,174.14,887.18,190.62
ORD101410,2023-01-30,CUST1119,PROD113,6,29.1,230.09,55.49
ORD101411,2022-07-18,CUST1043,PROD136,3,17.04,57.77,6.65
ORD101412,2022-05-03,CUST1149,PROD118,2,371.35,900.02,157.32
ORD101413,2022-01-17,CUST1013,PROD146,3,6.34,22.92,3.9
ORD101414,2023-12-13,CUST1071,PROD134,9,49.3,512.74,69.04
ORD101415,2023-02-16,CUST1045,PROD118,7,371.35,3789.15,1189.7
ORD101416,2022-04-18,CUST1028,PROD120,3,313.08,1105.98,166.74
ORD101417,2023-12-24,CUST1082,PROD126,6,274.12,1829.46,184.74
ORD101418,2023-09-20,CUST1157,PROD128,8,19.97,238.74,78.98
ORD101419,2023-03-31,CUST1061,PROD112,9,431.85,5736.03,1849.38
ORD101420,2024-07-23,CUST1154,PROD117,4,177.5,986.32,276.32
ORD101421,2022-04-24,CUST1050,PROD102,7,230.44,2317.31,704.23
ORD101422,2023-12-16,CUST1015,PROD136,9,17.04,178.28,24.92
ORD101423,2022-12-26,CUST1174,PROD110,9,170.09,1732.86,202.05
ORD101424,2022-02-10,CUST1065,PROD134,5,49.3,356.36,109.86
ORD101425,2022-04-05,CUST1109,PROD139,8,143.14,1423.84,278.72
ORD101426,2022-04-09,CUST1179,PROD110,9,170.09,1881.53,350.72
ORD101427,2023-07-26,CUST1025,PROD102,5,230.44,1584.83,432.63
ORD101428,2023-08-25,CUST1018,PROD101,8,139.47,1565.21,449.45
ORD101429,2023-11-28,CUST1039,PROD123,7,174.14,1640.11,421.13
ORD101430,2024-08-12,CUST1176,PROD100,3,278.28,950.14,115.3
ORD101431,2024-03-27,CUST1045,PROD110,2,170.09,423.9,83.72
ORD101432,2024-09-30,CUST1150,PROD104,2,127.96,282.86,26.94
ORD101433,2022-05-07,CUST1027,PROD120,8,313.08,2852.74,348.1
ORD101434,2023-01-23,CUST1044,PROD105,2,255.4,710.7,199.9
ORD101435,2022-11-17,CUST1166,PROD143,3,349.16,1266.45,218.97
ORD101436,2023-05-19,CUST1000,PROD136,2,17.04,39.66,5.58
ORD101437,2024-11-02,CUST1137,PROD146,2,6.34,18.92,6.24
ORD101438,2024-05-02,CUST1022,PROD103,9,203.85,2620.14,785.49
ORD101439,2022-11-29,CUST1069,PROD145,9,474.69,5865.14,1592.93
ORD101440,2023-01-06,CUST1125,PROD113,2,29.1,71.6,13.4
ORD101441,2024-08-01,CUST1151,PROD130,6,8.9,62.32,8.92
ORD101442,2022-11-10,CUST1070,PROD143,6,349.16,2988.34,893.38
ORD101443,2022-05-30,CUST1086,PROD102,1,230.44,338.89,108.45
ORD101444,2023-06-09,CUST1065,PROD133,5,461.45,3335.08,1027.83
ORD101445,2023-10-20,CUST1183,PROD127,5,144.94,870.4,145.7
ORD101446,2023-02-28,CUST1183,PROD105,7,255.4,2030.36,242.56
ORD101447,2023-03-16,CUST1154,PROD113,9,29.1,340.91,79.01
ORD101448,2023-03-26,CUST1159,PROD137,1,174.59,246.04,71.45
ORD101449,2023-05-28,CUST1147,PROD123,4,174.14,1039.73,343.17
ORD101450,2024-03-02,CUST1189,PROD115,4,225.84,1324.64,421.28
ORD101451,2024-06-28,CUST1025,PROD110,4,170.09,757.1,76.74
ORD101452,2022-05-17,CUST1071,PROD128,4,19.97,88.57,8.69
ORD101453,2023-04-14,CUST1011,PROD135,2,205.94,557.15,145.27
ORD101454,2022-02-23,CUST1123,PROD124,6,339.74,2346.49,308.05
ORD101455,2022-07-30,CUST1185,PROD130,4,8.9,47.81,12.21
ORD101456,2022-12-03,CUST1055,PROD144,3,337.62,1117.96,105.1
ORD101457,2023-01-28,CUST1017,PROD123,3,174.14,729.65,207.23
ORD101458,2023-02-16,CUST1182,PROD108,8,264.86,2658.9,540.02
ORD101459,2023-02-24,CUST1104,PROD129,2,356.62,1000.78,287.54
ORD101460,2022-12-17,CUST1000,PROD130,3,8.9,36.77,10.07
ORD101461,2024-08-30,CUST1011,PROD135,5,205.94,1329.4,299.7
ORD101462,2022-10-29,CUST1036,PROD110,1,170.09,221.7,51.61
ORD101463,2024-02-06,CUST1008,PROD146,6,6.34,43.22,5.18
ORD101464,2024-01-17,CUST1063,PROD125,7,440.22,4188.87,1107.33
ORD101465,2024-08-26,CUST1138,PROD105,5,255.4,1732.0,455.0
ORD101466,2024-10-11,CUST1009,PROD145,7,474.69,4739.46,1416.63
ORD101467,2023-04-10,CUST1118,PROD105,7,255.4,2001.74,213.94
ORD101468,2024-06-12,CUST1084,PROD136,7,17.04,140.17,20.89
ORD101469,2024-08-28,CUST1004,PROD130,7,8.9,85.05,22.75
ORD101470,2023-05-02,CUST1187,PROD103,2,203.85,538.45,130.75
ORD101471,2024-05-06,CUST1039,PROD111,3,462.46,1756.35,368.97
ORD101472,2024-04-12,CUST1052,PROD127,9,144.94,1448.98,144.52
